name_from;name_to;by_way
LES ABRETS;VINAY;[15228285,771372618,15228284,49153975,49153972,771372620,243542938,850872595,850872596,243542933,59554128,69071727,558294848,771372613,69071734,69071724,558294857,771372608,69071725,771372606,4431978,222371615,771372604,609313936,7970716,50318106,50318104,2954157,771372602,196212928,196212930,222371619,807294536,667939836,807294535,667939837,166626195,166626197,50219116,50219112,667939835,4859172,217944481,55687505,55687503,101190254,101190259,667935163,215665433,4431614,430625015,166626219,166626199,862487379,862487380,862487377,922157214,4701008,1426337709,430626025,862473070,611966207,202987885,202987882,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4252137,4252138]
LES ABRETS;VOIRON;[15228285,771372618,15228284,49153975,49153972,771372620,243542938,850872595,850872596,243542933,59554128,69071727,558294848,771372613,69071734,69071724,558294857,771372608,69071725,771372606,4431978,222371615,771372604,609313936,7970716,50318106,50318104,2954157,771372602,196212928,196212930,222371619,807294536,667939836,807294535,667939837,166626195,166626197,50219116,50219112,667939835,4859172,217944481,55687505,55687503,101190254,101190259,667935163,342615253,342615254,342615252,172558735,172558737,172558738,172558739,300062005]
LES ABRETS;VOREPPE BARRIERE;[15228285,771372618,15228284,49153975,49153972,771372620,243542938,850872595,850872596,243542933,59554128,69071727,558294848,771372613,69071734,69071724,558294857,771372608,69071725,771372606,4431978,222371615,771372604,609313936,7970716,50318106,50318104,2954157,771372602,196212928,196212930,222371619,807294536,667939836,807294535,667939837,166626195,166626197,50219116,50219112,667939835,4859172,217944481,55687505,55687503,101190254,101190259,667935163,215665433,4431614,430625015,166626219,166626199,862487379,862487380,862487377,922157214,4701008,1426337709,430626025,862473070,415509475,611966206,202987884,166626193,166626196,234853297,862473076,862473074,234853298,166626194,4089842,433790951,300070907,300070908,373724341,300070906,373724339,469950607,469950608,469950609,373724340]
MOIRANS;CHATUZANGE BARRIERE;[23810805,862487377,922157214,4701008,1426337709,430626025,862473070,611966207,202987885,202987882,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4389834,24818549,862367228,127624187,127624192,127624189,127624188,862365793,862365795,862365799,862365800,862365801,24818555,24818556,862364848,862364847,222437936,222437939,862364850,4389830,244831904,244831907,509079634,509079631,4389824,4389827,225059379,862362722,862362721,862362724,4443997,4443998,4686347,862362726,862362725,862362723,84622668,97020289,97020288,1125418699]
MOIRANS;LA BAUME D'HOSTUN;[23810805,862487377,922157214,4701008,1426337709,430626025,862473070,611966207,202987885,202987882,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4389834,24818549,862367228,127624187,127624192,127624189,127624188,862365793,862365795,862365799,862365800,862365801,24818555,24818556,862364848,862364847,222437936,222437939,862364850,4389830,244831904,244831907,509079634,509079631,4389824,4389827,225059379,862362722,862362721,862362724,4443997,4443998,4443992,180709547,180709558,966001875,966001874]
MOIRANS;SAINT MARCELLIN;[23810805,862487377,922157214,4701008,1426337709,430626025,862473070,611966207,202987885,202987882,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4389834,24818549,862367228,127624187,127624192,127624189,127624188,862365793,862365795,862365799,862365800,862365801,24818555,24818556,862364848,862364847,862364849,222437991,4725466]
MOIRANS;TULLINS;[23810805,862487377,922157214,4701008,1426337709,430626025,862473070,611966207,202987885,202987882,862473071,3182360,122714537,4270763,4270764]
MOIRANS;VINAY;[23810805,862487377,922157214,4701008,1426337709,430626025,862473070,611966207,202987885,202987882,862473071,3182360,122714537,5218995,246373665,246373666,862463441,862369307,862369306,4389835,862367227,4252137,4252138]
MOIRANS;VOREPPE BARRIERE;[23810805,862487377,922157214,4701008,1426337709,430626025,862473070,415509475,611966206,202987884,166626193,166626196,234853297,862473076,862473074,234853298,166626194,4089842,433790951,300070907,300070908,373724341,300070906,373724339,469950607,469950608,469950609,373724340]
MOIRANS NORD;AIGUEBELETTE;[]
MOIRANS NORD;AIX NORD;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,609795809,609795810,4812427,26389562,26389561,1425013785]
MOIRANS NORD;AIX SUD;[]
MOIRANS NORD;ALLONZIER;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,26574378,769264534,300061996,22605610,1365024738,25891067,769264543,769264538,769264537,769264544,1441743965,850833608,850833609,850833610,55440964,55440957,769264548,26574266,365201628,769264545,86264444,86264432,86264403,86264439,25891081,1365024740,413493670,25891076,768096633,768096630,768096629,409110861,667688613,30790727,30790728,768096636,464231147,768096635,300061994,97371052,97371089,97371071,97371068,35921962,895193127,468901357,26573794,766204619,35921963,97243712,97243710,137686132,370947764,766204641,370947762,4276305,609795841,8463621,788223227]
MOIRANS NORD;ANNECY CENTRE;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,26574378,769264534,300061996,22605610,1365024738,25891067,769264543,769264538,769264537,769264544,1441743965,850833608,850833609,850833610,55440964,55440957,769264548,26574266,365201628,769264545,86264444,86264432,86264403,86264439,25891081,1365024740,413493670,25891076,768096633,768096630,768096629,409110861,667688613,30790727,30790728,768096636,22634806,893974158,691101935,849287423]
MOIRANS NORD;ANNECY NORD;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,4870458,25673476,25673576,165939593,663777294,332443756,26426348,26426349,95022080,95022078,850840441,1365008620,850840440,85243439,85243442,85243412,409111712,769264517,1365008621,1365008624,673474047,769264515,769264525,769264524,1441743966,769264522,769264521,4276301,501253465,501253462,501253464,769264536,26574378,769264534,300061996,22605610,1365024738,25891067,769264543,769264538,769264537,769264544,1441743965,850833608,850833609,850833610,55440964,55440957,769264548,26574266,365201628,769264545,86264444,86264432,86264403,86264439,25891081,1365024740,413493670,25891076,768096633,768096630,768096629,409110861,667688613,30790727,30790728,768096636,464231147,768096635,300061994,97371052,97371089,97371071,97371068,35921962,895193127,468901357,766204620,895193121,440033908,440033907,529198795,529198792]
MOIRANS NORD;BOURGOIN;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,663981092,50318102,50318103,771372603,243571279,1425223628,379901896,663975679,609707065,717384713,609707067,661560696,243571306,50318108,50318107,558294852]
MOIRANS NORD;CHAMBERY NORD;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,558294856,2954765,69071729,69071732,771372614,558294855,69071730,69071735,850891482,243542937,243542934,771372619,238917045,4431973,771372622,771372623,771372626,771372627,110036476,110036495,771372645,531802652,531802651,531802648,771372644,531802647,1210040549,475659253,531802646,531802645,475659239,531802638,531802635,37662512,531802625,531802624,475659244,365943300,2954767,37662207,25557199,531802623,531802622,295046763,771372649,771372650,771372652,771372653,531802610,531802604,25566151,771372667,771372666,25566152,295046762,24570424,771372665,24570421,771372664,2954773,2954769,531802591,531802585,531802568,531802563,531802557,531802551,366071459,31953413,31953403,663773438,663773439,769264513,366071458,319077858,319077855,232546573,232546550,366772079]
MOIRANS NORD;ISLE D'ABEAU CENTRE;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,663981092,50318102,50318103,771372603,243571279,1425223628,379901896,663975679,609707066,717384714,558294853,243571281,50317212,50317201,50315721,50315719,609314018,609314016,609314014,3819278,50313609,50313610,651201488,651486155]
MOIRANS NORD;LA TOUR DU PIN;[438153540,862487378,4859173,807294534,166626220,166626191,23810827,1042259715,807294533,300061988,807294532,807294531,101190286,101190278,55687504,807294530,55687500,807294529,217944482,1426337718,2954156,50219115,50219110,7970715,242896167,242896168,196212975,771372605,4431976,771372607,661562067,7970719,50318175,50318177,558294847,371653217]
